name,price,description,stock,sku,categories,tags,weight,length,width,height
Zygarde,83.00,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,,5609,"Order,Pokemon","Aura Break,Order,zygarde","672,4",16,16,16
Yveltal,59.00,"When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.",,4540,"Destruction,Pokemon","Dark Aura,Destruction,yveltal","447,5",19,19,19
Xerneas,30.00,"When the horns on its head shine in seven colors, it is said to be sharing everlasting life.",,6107,"Life,Pokemon","Fairy Aura,Life,xerneas",474,9,9,9
Noivern,75.00,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,,1413,"Pokemon,Sound Wave","Frisk,noivern,Sound Wave","187,4",4,4,4
Noibat,126.00,"Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.",,6099,"Pokemon,Sound Wave","Frisk,noibat,Sound Wave","17,6",1,1,1
Avalugg,71.00,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,,5514,"Iceberg,Pokemon","avalugg,Iceberg,Own Tempo","1113,3",6,6,6
Bergmite,119.00,"Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.",,7042,"Ice Chunk,Pokemon","bergmite,Ice Chunk,Own Tempo","219,4",3,3,3
Mareanie,47.00,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,,2097,"Brutal Star,Pokemon","Brutal Star,Limber,mareanie","17,6",1,1,1
Rockruff,149.00,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,,9049,"Pokemon,Puppy","Keen Eye,Puppy,rockruff","20,3",1,1,1
Crabominable,65.00,"It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.",,3027,"Pokemon,Woolly Crab","crabominable,Hyper Cutter,Woolly Crab","396,8",5,5,5
Crabrawler,181.00,"It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.",,5483,"Boxing,Pokemon","Boxing,crabrawler,Hyper Cutter","15,4",2,2,2
Vikavolt,88.00,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,,8322,"Pokemon,Stag Beetle","Levitate,Stag Beetle,vikavolt","99,2",4,4,4
Charjabug,76.00,"From the food it digests, it generates electricity, and it stores this energy in its electric sac.",,8497,"Battery,Pokemon","Battery,charjabug","23,1",1,1,1
Grubbin,77.00,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,,3728,"Larva,Pokemon","grubbin,Larva,Swarm","9,7",1,1,1
Gumshoos,123.00,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",,3078,"Pokemon,Stakeout","gumshoos,Stakeout,Strong Jaw","31,3",2,2,2
Yungoos,159.00,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",,1383,"Loitering,Pokemon","Loitering,Strong Jaw,yungoos","13,2",1,1,1
Toucannon,77.00,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",,9306,"Cannon,Pokemon","Cannon,Keen Eye,toucannon","57,3",3,3,3
Trumbeak,59.00,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",,2185,"Bugle Beak,Pokemon","Bugle Beak,Keen Eye,trumbeak","32,6",2,2,2
Pikipek,51.00,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",,3914,"Pokemon,Woodpecker","Keen Eye,pikipek,Woodpecker","2,6",1,1,1
Primarina,143.00,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,,2133,"Pokemon,Soloist","primarina,Soloist,Torrent",97,5,5,5
Brionne,172.00,"It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.",,9296,"Pokemon,Pop Star","brionne,Pop Star,Torrent","38,6",2,2,2
Tsareena,186.00,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.",,1097,"Fruit,Pokemon","fruit,Leaf Guard,tsareena","47,2",3,3,3
Steenee,27.00,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,,9509,"Fruit,Pokemon","fruit,Oblivious,steenee","18,1",2,2,2
Bounsweet,193.00,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",,6963,"Fruit,Pokemon","bounsweet,fruit,Oblivious","7,1",1,1,1
Bewear,117.00,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,,7159,"Pokemon,Strong Arm","bewear,Klutz,Strong Arm","297,6",6,6,6
Stufful,70.00,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,,6729,"Flailing,Pokemon","Flailing,Klutz,stufful",15,1,1,1
Salazzle,166.00,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.",,4114,"Pokemon,Toxic Lizard","Corrosion,salazzle,Toxic Lizard","48,9",3,3,3
Salandit,158.00,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.",,7448,"Pokemon,Toxic Lizard","Corrosion,salandit,Toxic Lizard","10,6",2,2,2
Shiinotic,75.00,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.",,1758,"Illuminating,Pokemon","Effect Spore,Illuminating,shiinotic","25,4",3,3,3
Lurantis,159.00,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,,1903,"Bloom Sickle,Pokemon","Bloom Sickle,Leaf Guard,lurantis","40,8",2,2,2
Fomantis,104.00,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,,9109,"Pokemon,Sickle Grass","fomantis,Leaf Guard,Sickle Grass","3,3",1,1,1
Araquanid,48.00,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.",,8489,"Pokemon,Water Bubble","araquanid,Water Bubble","180,8",5,5,5
Dewpider,84.00,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.",,1034,"Pokemon,Water Bubble","dewpider,Water Bubble","8,8",1,1,1
Mudsdale,111.00,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.",,6401,"Draft Horse,Pokemon","Draft Horse,mudsdale,Own Tempo","2028,3",8,8,8
Mudbray,96.00,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.",,9977,"Donkey,Pokemon","Donkey,mudbray,Own Tempo","242,5",3,3,3
Toxapex,91.00,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.",,2160,"Brutal Star,Pokemon","Brutal Star,Limber,toxapex",32,2,2,2
Kommo-o,170.00,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",,3513,"Pokemon,Scaly","kommo-o,Scaly,Soundproof","172,4",5,5,5
Hakamo-o,57.00,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,,9648,"Pokemon,Scaly","hakamo-o,Scaly,Soundproof","103,6",3,3,3
Jangmo-o,107.00,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,,9665,"Pokemon,Scaly","jangmo-o,Scaly,Soundproof","65,5",2,2,2
Drampa,133.00,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,,7808,"Placid,Pokemon","drampa,placid,Sap Sipper","407,9",9,9,9
Togedemaru,45.00,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,,9583,"Pokemon,Roly-Poly","Lightning Rod,Roly-Poly,togedemaru","7,3",1,1,1
Turtonator,117.00,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,,4932,"Blast Turtle,Pokemon","Blast Turtle,Shell Armor,turtonator","467,4",6,6,6
Komala,65.00,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,,4350,"Drowsing,Pokemon","Comatose,Drowsing,komala","43,9",1,1,1
Silvally,133.00,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.",,5805,"Pokemon,Synthetic","RKS System,silvally,Synthetic","221,6",7,7,7
Pyukumuku,97.00,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,,3988,"Pokemon,Sea Cucumber","Innards Out,pyukumuku,Sea Cucumber","2,6",1,1,1
Palossand,187.00,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,,8991,"Pokemon,Sand Castle","palossand,Sand Castle,Water Compaction","551,2",4,4,4
Sandygast,131.00,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,,7020,"Pokemon,Sand Heap","Sand Heap,sandygast,Water Compaction","154,3",1,1,1
Golisopod,32.00,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",,6420,"Hard Scale,Pokemon","Emergency Exit,golisopod,Hard Scale","238,1",6,6,6
Wimpod,137.00,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",,2207,"Pokemon,Turn Tail","Turn Tail,Wimp Out,wimpod","26,5",1,1,1
Passimian,182.00,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",,8046,"Pokemon,Teamwork","passimian,Receiver,Teamwork","182,5",6,6,6
Oranguru,139.00,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",,6539,"Pokemon,Sage","Inner Focus,oranguru,Sage","167,6",4,4,4
Poipole,130.00,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head.",,1771,"Poison Pin,Pokemon","Beast Boost,poipole,Poison Pin",4,2,2,2
Marshadow,107.00,"It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities.",,1160,"Gloomdweller,Pokemon","Gloomdweller,marshadow,Technician","48,9",2,2,2
Necrozma,68.00,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,,6307,"Pokemon,Prism","necrozma,Prism,Prism Armor","507,1",7,7,7
Guzzlord,73.00,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",,3767,"Junkivore,Pokemon","Beast Boost,guzzlord,Junkivore","1957,7",18,18,18
Kartana,197.00,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",,8035,"Drawn Sword,Pokemon","Beast Boost,Drawn Sword,kartana","0,2",1,1,1
Celesteela,151.00,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,,9458,"Launch,Pokemon","Beast Boost,celesteela,Launch","2204,4",30,30,30
Xurkitree,174.00,"It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity.",,3791,"Glowing,Pokemon","Beast Boost,Glowing,xurkitree","220,5",12,12,12
Pheromosa,62.00,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",,4102,"Lissome,Pokemon","Beast Boost,Lissome,pheromosa","55,1",5,5,5
Buzzwole,172.00,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,,5256,"Pokemon,Swollen","Beast Boost,buzzwole,Swollen","735,5",7,7,7
Nihilego,67.00,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.",,6763,"Parasite,Pokemon","Beast Boost,nihilego,Parasite","122,4",3,3,3
Lunala,58.00,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",,3888,"Moone,Pokemon","lunala,Moone,Shadow Shield","264,6",13,13,13
Solgaleo,125.00,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.",,4928,"Pokemon,Sunne","Full Metal Body,solgaleo,Sunne","507,1",11,11,11
Tapu-fini,123.00,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",,5525,"Land Spirit,Pokemon","Land Spirit,Misty Surge,tapu-fini","46,7",4,4,4
Tapu-bulu,165.00,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,,2204,"Land Spirit,Pokemon","Grassy Surge,Land Spirit,tapu-bulu","100,3",6,6,6
Tapu-lele,62.00,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",,3073,"Land Spirit,Pokemon","Land Spirit,Psychic Surge,tapu-lele",41,3,3,3
Tapu-koko,159.00,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,,9744,"Land Spirit,Pokemon","Electric Surge,Land Spirit,tapu-koko","45,2",5,5,5
Blacephalon,149.00,"A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality.",,8843,"Fireworks,Pokemon","Beast Boost,blacephalon,Fireworks","28,7",5,5,5
Stakataka,190.00,"When stone walls started moving and attacking, the brute’s true identity was this mysterious life-form, which brings to mind an Ultra Beast.",,1947,"Pokemon,Rampart","Beast Boost,Rampart,stakataka","1807,8",18,18,18
Naganadel,30.00,"One kind of Ultra Beast, it fires a glowing, venomous liquid from its needles. This liquid is also immensely adhesive.",,9798,"Poison Pin,Pokemon","Beast Boost,naganadel,Poison Pin","330,7",11,11,11
